"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
35,"Gujarat",2,14.1348837209302,13.9965517241379,21.3402597402597,14.3480392156863,20.0818181818182,18.2712643678161,29.0742574257426,42.475,56.1574074074074,47.3443396226415,21.5155555555556,9.43333333333333,22.9586956521739,8.175,9.8625,12.1063492063492,0,17.2821314102564,15.8383592017738,14.8184123484013,13.9990072202166,12.7297942386831,14.8610154905336,13.9919419822724,13.2730236348818,13.3586497890295,12.0711382113821,13.8401912902198,13.0379746835443
36,"Gujarat",3,0,0,0,0,39.7615384615385,33.245,2.38333333333333,15.4540540540541,36.9307692307692,29.01875,14.01,7.17083333333333,35.92,9.24583333333333,7.8,11.5323529411765,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Haryana",1,45.55,34.1416666666667,30.1363636363636,30.9583333333333,32.0307692307692,25.3818181818182,27.2,31.1,36.5363636363636,32.5,31.2705882352941,33.2909090909091,11.725,22.8307692307692,22.6458333333333,20.9916666666667,0,16.8646706586826,12.6762962962963,12.6608,10.827027027027,13.9405405405405,10.5268292682927,16.3851351351351,19.4206896551724,10.3063063063063,13.6071428571429,14.5486725663717,16.6176470588235
38,"Haryana",2,42.2,32.2833333333333,30.65,30.5583333333333,28.1,38.1416666666667,39.25,36.4916666666667,35.9333333333333,33.7833333333333,0,0,35.9,36.6,23.2583333333333,12.8583333333333,0,7.5075,3.53020833333333,8.33136531365314,5.73351955307263,5.06641221374046,0,13.4776785714286,10.8915254237288,9.34444444444444,10.7543859649123,11.6725663716814,14.2727272727273
39,"Haryana",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Himachal Pradesh",1,0,0,0,2.97931034482759,0.738235294117647,0.719354838709677,0,0,0.133333333333333,0.213888888888889,0.179411764705882,0.105714285714286,0.266666666666667,0.936111111111111,2.79444444444444,2.58611111111111,0,2.67253521126761,1.03498452012384,1.67261306532664,1.01239954075775,0.90724450194049,1.89495912806539,3.15514333895447,1.97055057618438,1.51401869158878,1.80986762936221,2.27982326951399,2.349376114082
41,"Himachal Pradesh",2,0,0.133333333333333,2.85454545454545,3.10434782608696,2.4125,2.26190476190476,0,0,1.09024390243902,1.06666666666667,2.65869565217391,2.62380952380952,1.18958333333333,1.39791666666667,3.57083333333333,4.15,0,3.71703296703297,3.54294871794872,2.77025547445256,0.810460251046025,0.671080669710806,1.45424528301887,2.36761487964989,1.92506631299735,1.70850536746491,1.96531027371597,2.00416666666667,2.09857076350127
42,"Himachal Pradesh",3,0,0.133333333333333,2.24545454545455,3.15833333333333,3.575,6.07,0,0,3.44,2.24166666666667,6.125,1.7,3.41666666666667,1.925,3.00833333333333,3.70833333333333,0,3.62666666666667,0.565217391304348,2.9327868852459,2.32448979591837,1.54822695035461,1.36888888888889,2.58273381294964,2.25984251968504,1.64492753623188,1.23971631205674,1.79508196721311,3.31381084657143
43,"Jammu & Kashmir",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,10.1224489795918,8.26315789473684,5.42253521126761,15.9756097560976,6.72413793103448,4.29213483146067
44,"Jammu & Kashmir",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69846153846154,5.42045454545455,4.02272727272727,5.59574468085106,13.2704402515723,4.7479674796748,3.11475409836066
45,"Jammu & Kashmir",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Jharkhand",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8079113924051,29.1070588235294,33.7973913043478,28.3729381443299,29.1565349544073,27.2583569405099,23.0102295237905,22.8398510242086,24.583864118896,22.2727272727273,13.294930875576,18.3033707865169
47,"Jharkhand",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.421875,15.955,20.9,19.8186868686869,17.884,16.7840336134454,23.087786259542,17.049504950495,16.8860103626943,17.1393961536923,14.6436781609195,20.6691729323308
48,"Jharkhand",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Karnataka",1,16.6578947368421,24.06,20.4,19.9327586206897,17.5,16.2571428571429,24.0416666666667,25.5458333333333,15.3729166666667,30.7617647058823,29.504347826087,33.2166666666667,32.8195652173913,24.7276595744681,20.7272727272727,17.3229166666667,0,9.60079051383399,10.53756432247,11.7101529902643,11.6109803921569,10.6177835051546,10.6830609212482,0,10.707198183766,12.458164556962,8.55578512396694,8.13604766633565,5.0733137829912
50,"Karnataka",2,19.9666666666667,24.58,18.4575757575758,17.4090909090909,14.8166666666667,0,0,0,0,22.525,29.0833333333333,41.2916666666667,43.3166666666667,24.1416666666667,21.1583333333333,11.0666666666667,0,8.42560553633218,5.00448717948718,6.41637554585154,8.77043795620438,7.74444444444445,7.88304721030044,0,10.9248120300752,11.9915960099751,8.60291438979964,8.50890346766635,6.00875656742557
51,"Karnataka",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51515151515152,8.14059405940594,14.7775,16.7706349206349,15.0855769230769,14.3905882352941,0,7.90909090909091,7.99360902255639,8.26086956521739,8.13754646840149,4.38325991189427
