"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
60,"Madhya Pradesh",3,0,0,0,0,0,31.5060606060606,24.0058823529412,31.5892857142857,20.625,20.4675,22.6805555555556,27.825,30.9266666666667,31.275,30.8361111111111,28.2333333333333,0,0,0,13.8644444444444,13.3263157894737,10.7183908045977,9.14270833333333,12.1796610169492,17.15,11.8666666666667,10.9506493506494,12.9480519480519,13.547619047619
61,"Maharashtra",1,23.925,29.7166666666667,39.88,32.4386666666667,26.85,26.8619047619048,22.55,30.4341463414634,21.9317073170732,28.9605633802817,34.7181818181818,32.6366666666667,33.6323809523809,37.4148148148148,36.7178217821782,34.3648148148148,18.9294117647059,22.5510749185668,30.5591463414634,30.4313458262351,29.4010000000002,35.2501111934768,33.7773381294964,32.0047008547308,34.0163447251114,38.3385899814471,34.2247838616715,40.4122621564482,35.6146364057434
62,"Maharashtra",2,21.9333333333333,35.4833333333333,39.84,23.9582278481013,20.8025641025641,22.5259259259259,21.3732142857143,21.4423728813559,20.7041666666667,25.890625,30.655,28.5865079365079,30.0035714285714,27.5335714285714,25.0281481481481,22.175,18.3089887640449,24.39952,25.8130434782609,26.4619934282585,27.0612553273926,29.5486902927582,28.8657774390243,29.8678719388798,33.3238837703756,30.7629801604052,30.5738547486034,33.7695083446098,33.1290118243243
63,"Maharashtra",3,9.05,0,0,0,0,38.325,34.2,21.5795454545455,26.1566666666667,28.6264705882353,34.5310344827586,43.6222222222222,42.2975609756098,45.3096774193548,64.9944444444445,70.3266666666667,0,0,21.0857142857143,14.2088888888889,12.820202020202,16.0852631578947,22.5227722772277,19.4,28.9326923076923,29.875,35.5714285714286,33.7319587628866,34.5454545454545
64,"Manipur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Manipur",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5375,19.155,0,0,0,0,0,0,0
66,"Manipur",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Meghalaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1239463602874,17.0707070707071,20.0963855421687,14.6019417475728,20.3142857142857,13.3897058823529
68,"Meghalaya",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.570625,0,6.30625,6.17536231884058,9.49289940828402,6.64186046511628,9.31531339034189,8.528,8.74681286549708,8.79297597042514,8.95547309833024,9.6825
69,"Meghalaya",3,0,0,0,0,14.0791666666667,0,0,0,0,0,4.075,1.48333333333333,3.26666666666667,6.65,7.79583333333333,9.515,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Mizoram",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Mizoram",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5797153024911,4.68571428571429,4.10388349514563,0,5.51260683759615,5.51949346405229,7.09574468085106,6.64858761987881,6.18947368421053,6.68545454545455
72,"Mizoram",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"Nagaland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Nagaland",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34782608695652,14.3900943396226,14.0826923076923,13.9902777777778,16.2766666666667,6.68748800959352,6.14182692307693,0,5.22110552763819,0,6.82456140350877
75,"Nagaland",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Odisha",1,0,3.86666666666667,5.94,2.975,0,11.1666666666667,8.81666666666666,3.23333333333333,2.20833333333333,8.54285714285714,4.63333333333333,12.98,10.625,19.64,30.5333333333333,27.1416666666667,0,12.3960567823344,14.4704861111111,15.3005524861878,15.1960297766749,20.9160194174757,22.1932795698925,21.9189986665067,0,20.1916010498688,20.8004032258065,18.4474474474474,17.514950166113
